timestamp,user_id,password_attempt,dictionary_flag,hmac_valid,password_valid,failed_attempts,vulnerability_score,attack_type,password_entropy,label,time_gap
1774377202,alice,admin123,0,True,True,0,0.155,legitimate,41.3594000115385,0,4.0
1774377205,bob,Secure@456,0,True,True,0,0.0,legitimate,65.54588851677637,0,3.0
1774377208,isabel,Quantum@Leap42,0,True,True,0,0.0,legitimate,91.76424392348693,0,3.0
1774377211,jack,thug4life,1,True,False,3,0.06,dictionary,46.529325012980806,1,3.0
1774377213,leo,soriano,1,True,False,3,0.06,dictionary,32.90307802698764,1,2.0
1774377216,henry,12345t,1,True,False,2,0.04,dictionary,31.019550008653873,1,3.0
1774377219,nathan,puppys,1,True,False,4,0.08,dictionary,28.202638308846552,1,3.0
1774377221,leo,leonard,1,True,False,4,0.08,dictionary,32.90307802698764,1,2.0
1774377224,isabel,Quantum@Leap42,0,True,True,0,0.0,legitimate,91.76424392348693,0,3.0
1774377227,olivia,989898,1,True,False,3,0.06,dictionary,19.931568569324174,1,3.0
1774377229,eva,tierra,1,True,False,3,0.129,dictionary,28.202638308846552,1,2.0
1774377232,eva,12qwaszx,1,True,False,4,0.149,dictionary,41.3594000115385,1,3.0
1774377234,karen,prettyboy,1,True,False,1,0.02,dictionary,42.303957463269825,1,2.0
1774377240,alice,murcielago,1,True,False,1,0.175,dictionary,47.004397181410916,1,6.0
1774377243,jack,Sun&Moon_2025!,0,True,True,0,0.0,legitimate,91.76424392348693,0,3.0
1774377243,jack,Sun&Moon_2025!,0,True,True,0,0.0,replay,91.76424392348693,1,0.0
1774377244,henry,BlueSky!7Clouds,0,True,True,0,0.0,legitimate,98.31883277516457,0,1.0
1774377245,charlie,yeahyeah,1,True,False,4,0.08,dictionary,37.603517745128734,1,1.0
1774377246,charlie,Qwerty@789,0,True,True,0,0.0,legitimate,65.54588851677637,0,1.0
1774377246,charlie,Qwerty@789,0,True,True,0,0.0,replay,65.54588851677637,1,0.0
1774377247,eva,december,1,True,False,5,0.169,dictionary,37.603517745128734,1,1.0
1774377247,eva,confused1,1,True,False,6,0.189,dictionary,46.529325012980806,1,0.0
1774377247,isabel,pegaso,1,True,False,1,0.02,dictionary,28.202638308846552,1,0.0
1774377248,eva,mandy1,1,True,False,7,0.209,dictionary,31.019550008653873,1,1.0
1774377248,eva,chris16,1,True,False,8,0.229,dictionary,36.18947501009619,1,0.0
1774377248,mia,tekelomuxo,1,True,False,11,0.2,dictionary,47.004397181410916,1,0.0
1774377248,jack,carrie1,1,True,False,1,0.02,dictionary,36.18947501009619,1,0.0
1774377248,isabel,258852,1,True,False,2,0.04,dictionary,19.931568569324174,1,0.0
1774377248,karen,crackers,1,True,False,2,0.04,dictionary,37.603517745128734,1,0.0
1774377249,mia,nicole7,1,True,False,12,0.2,dictionary,36.18947501009619,1,1.0
1774377249,grace,leanna,1,True,False,2,0.04,dictionary,28.202638308846552,1,0.0
1774377249,isabel,angelz,1,True,False,3,0.06,dictionary,28.202638308846552,1,0.0
1774377249,charlie,ilove1,1,True,False,1,0.02,dictionary,31.019550008653873,1,0.0
1774377249,nathan,gabbie,1,True,False,5,0.1,dictionary,28.202638308846552,1,0.0
1774377250,charlie,lollypop,1,True,False,2,0.04,dictionary,37.603517745128734,1,1.0
1774377250,nathan,camacho,1,True,False,6,0.12,dictionary,32.90307802698764,1,0.0
1774377250,bob,christine1,1,True,False,1,0.02,dictionary,51.69925001442312,1,0.0
1774377250,henry,honeybun,1,True,False,1,0.02,dictionary,37.603517745128734,1,0.0
1774377250,karen,redsox,1,True,False,3,0.06,dictionary,28.202638308846552,1,0.0
1774377250,henry,eleven11,1,True,False,2,0.04,dictionary,41.3594000115385,1,0.0
1774377251,olivia,20072007,1,True,False,4,0.08,dictionary,26.575424759098897,1,1.0
1774377251,grace,C0smic$Ray_88,0,True,True,0,0.0,legitimate,85.2096550718093,0,0.0
1774377252,frank,T!gerLily#2026,0,True,True,0,0.0,legitimate,91.76424392348693,0,1.0
1774377256,grace,hottie13,1,True,False,1,0.02,dictionary,41.3594000115385,1,4.0
1774377256,alice,admin123,0,True,True,0,0.155,legitimate,41.3594000115385,0,0.0
1774377256,alice,admin123,0,True,True,0,0.155,replay,41.3594000115385,1,0.0
1774377257,frank,shorty2,1,True,False,1,0.02,dictionary,36.18947501009619,1,1.0
1774377260,henry,backstreetboys,1,True,False,3,0.06,dictionary,65.80615605397529,1,3.0
1774377262,eva,VICTORIA,1,True,False,9,0.249,dictionary,37.603517745128734,1,2.0
1774377265,olivia,carling,1,True,False,5,0.1,dictionary,32.90307802698764,1,3.0
1774377268,grace,nsync,1,True,False,2,0.04,dictionary,23.502198590705458,1,3.0
1774377270,alice,admin123,0,True,True,0,0.155,legitimate,41.3594000115385,0,2.0
1774377275,charlie,penny1,1,True,False,3,0.06,dictionary,31.019550008653873,1,5.0
1774377275,jack,ALEXIS,1,True,False,2,0.04,dictionary,28.202638308846552,1,0.0
1774377275,grace,whynot,1,True,False,3,0.06,dictionary,28.202638308846552,1,0.0
1774377275,jack,evelin,1,True,False,3,0.06,dictionary,28.202638308846552,1,0.0
1774377275,karen,respect,1,True,False,4,0.08,dictionary,32.90307802698764,1,0.0
1774377275,david,bestfriends,1,True,False,1,0.02,dictionary,51.70483689955201,1,0.0
1774377276,bob,claudine,1,True,False,2,0.04,dictionary,37.603517745128734,1,1.0
1774377276,eva,donald,1,True,False,10,0.269,dictionary,28.202638308846552,1,0.0
1774377276,nathan,elenita,1,True,False,7,0.14,dictionary,32.90307802698764,1,0.0
1774377276,leo,july26,1,True,False,5,0.1,dictionary,31.019550008653873,1,0.0
1774377276,eva,letmein123,0,True,True,0,0.069,legitimate,51.69925001442312,0,0.0
1774377278,jack,kangaroo,1,True,False,4,0.08,dictionary,37.603517745128734,1,2.0
1774377279,jack,guadalupe,1,True,False,5,0.1,dictionary,42.303957463269825,1,1.0
1774377280,jack,Sun&Moon_2025!,0,True,True,0,0.0,legitimate,91.76424392348693,0,1.0
1774377280,jack,Sun&Moon_2025!,0,True,True,0,0.0,replay,91.76424392348693,1,0.0
1774377280,henry,BlueSky!7Clouds,0,True,True,0,0.0,legitimate,98.31883277516457,0,0.0
1774377282,olivia,ShadowWolf!2026,0,True,True,0,0.0,legitimate,98.31883277516457,0,2.0
1774377284,jack,nineteen,1,True,False,1,0.02,dictionary,37.603517745128734,1,2.0
1774377287,olivia,guapo,1,True,False,1,0.02,dictionary,23.502198590705458,1,3.0
1774377290,karen,newman,1,True,False,5,0.1,dictionary,28.202638308846552,1,3.0
1774377292,nathan,spencer1,1,True,False,8,0.16,dictionary,41.3594000115385,1,2.0
1774377295,eva,paulo,1,True,False,1,0.089,dictionary,23.502198590705458,1,3.0
1774377298,olivia,ziggy1,1,True,False,2,0.04,dictionary,31.019550008653873,1,3.0
1774377298,bob,iluvhim,1,True,False,3,0.06,dictionary,32.90307802698764,1,0.0
1774377298,henry,cinnamon,1,True,False,1,0.02,dictionary,37.603517745128734,1,0.0
1774377298,alice,karen,1,True,False,1,0.175,dictionary,23.502198590705458,1,0.0
1774377298,nathan,charms,1,True,False,9,0.18,dictionary,28.202638308846552,1,0.0
1774377298,alice,clyde,1,True,False,2,0.195,dictionary,23.502198590705458,1,0.0
1774377299,olivia,linkin,1,True,False,3,0.06,dictionary,28.202638308846552,1,1.0
1774377299,charlie,bryan1,1,True,False,4,0.08,dictionary,31.019550008653873,1,0.0
1774377299,grace,tigger,1,True,False,4,0.08,dictionary,28.202638308846552,1,0.0
1774377299,bob,renzo,1,True,False,4,0.08,dictionary,23.502198590705458,1,0.0
1774377299,grace,humble,1,True,False,5,0.1,dictionary,28.202638308846552,1,0.0
1774377299,mia,myspace!,1,True,False,13,0.2,dictionary,46.863847961020575,1,0.0
1774377300,olivia,negrito,1,True,False,4,0.08,dictionary,32.90307802698764,1,1.0
1774377300,olivia,jerald,1,True,False,5,0.1,dictionary,28.202638308846552,1,0.0
1774377300,bob,poopie,1,True,False,5,0.1,dictionary,28.202638308846552,1,0.0
1774377300,karen,zxc123,1,True,False,6,0.12,dictionary,31.019550008653873,1,0.0
1774377300,karen,jupiter,1,True,False,7,0.14,dictionary,32.90307802698764,1,0.0
1774377300,karen,pr1ncess,1,True,False,8,0.16,dictionary,41.3594000115385,1,0.0
1774377301,henry,kitty,1,True,False,2,0.04,dictionary,23.502198590705458,1,1.0
1774377301,karen,louise,1,True,False,9,0.18,dictionary,28.202638308846552,1,0.0
1774377301,henry,BlueSky!7Clouds,0,True,True,0,0.0,legitimate,98.31883277516457,0,0.0
1774377303,eva,letmein123,0,True,True,0,0.069,legitimate,51.69925001442312,0,2.0
1774377303,eva,letmein123,0,True,True,0,0.069,replay,51.69925001442312,1,0.0
1774377304,mia,OceanWave$456!,0,True,True,0,0.0,legitimate,91.76424392348693,0,1.0
1774377309,jack,Sun&Moon_2025!,0,True,True,0,0.0,legitimate,91.76424392348693,0,5.0
1774377311,bob,Secure@456,0,True,True,0,0.0,legitimate,65.54588851677637,0,2.0
1774377312,bob,Secure@456,0,True,True,0,0.0,replay,65.54588851677637,1,1.0
1774377312,isabel,Quantum@Leap42,0,True,True,0,0.0,legitimate,91.76424392348693,0,0.0
1774377314,olivia,ShadowWolf!2026,0,True,True,0,0.0,legitimate,98.31883277516457,0,2.0
1774377317,nathan,jaqueline,1,True,False,10,0.2,dictionary,42.303957463269825,1,3.0
1774377320,olivia,mylord,1,True,False,1,0.02,dictionary,28.202638308846552,1,3.0
1774377322,frank,PASSWORD,1,True,False,2,0.04,dictionary,37.603517745128734,1,2.0
1774377325,isabel,neveragain,1,True,False,1,0.02,dictionary,47.004397181410916,1,3.0
1774377328,alice,jumong,1,True,False,3,0.215,dictionary,28.202638308846552,1,3.0
1774377330,frank,T!gerLily#2026,0,True,True,0,0.0,legitimate,91.76424392348693,0,2.0
1774377333,henry,eternal,1,True,False,1,0.02,dictionary,32.90307802698764,1,3.0
1774377335,mia,loveforever,1,True,False,1,0.02,dictionary,51.70483689955201,1,2.0
1774377338,nathan,adriana,1,True,False,11,0.2,dictionary,32.90307802698764,1,3.0
1774377344,charlie,carlito,1,True,False,5,0.1,dictionary,32.90307802698764,1,6.0
1774377346,karen,esther,1,True,False,10,0.2,dictionary,28.202638308846552,1,2.0
1774377349,henry,BlueSky!7Clouds,0,True,True,0,0.0,legitimate,98.31883277516457,0,3.0
1774377351,karen,sissy,1,True,False,11,0.2,dictionary,23.502198590705458,1,2.0
1774377352,isabel,blue,1,True,False,2,0.04,dictionary,18.801758872564367,1,1.0
1774377352,alice,domino,1,True,False,4,0.235,dictionary,28.202638308846552,1,0.0
1774377352,alice,elenita,1,True,False,5,0.255,dictionary,32.90307802698764,1,0.0
1774377352,karen,dolly,1,True,False,12,0.2,dictionary,23.502198590705458,1,0.0
1774377352,david,luckyme,1,True,False,2,0.04,dictionary,32.90307802698764,1,0.0
1774377352,bob,burton,1,True,False,1,0.02,dictionary,28.202638308846552,1,0.0
1774377353,jack,draven,1,True,False,1,0.02,dictionary,28.202638308846552,1,1.0
1774377353,bob,ilovemom,1,True,False,2,0.04,dictionary,37.603517745128734,1,0.0
1774377353,charlie,tractor,1,True,False,6,0.12,dictionary,32.90307802698764,1,0.0
1774377353,charlie,Qwerty@789,0,True,True,0,0.0,legitimate,65.54588851677637,0,0.0
1774377355,jack,bitch101,1,True,False,2,0.04,dictionary,41.3594000115385,1,2.0
1774377357,bob,salman,1,True,False,3,0.06,dictionary,28.202638308846552,1,2.0
1774377360,david,clifton,1,True,False,3,0.06,dictionary,32.90307802698764,1,3.0
1774377362,karen,Robert,1,True,False,13,0.2,dictionary,34.20263830884655,1,2.0
1774377365,charlie,beyonce1,1,True,False,1,0.02,dictionary,41.3594000115385,1,3.0
1774377368,david,holidays,1,True,False,4,0.08,dictionary,37.603517745128734,1,3.0
1774377368,jack,brokenhearted,1,True,False,3,0.06,dictionary,61.105716335834195,1,0.0
1774377368,bob,losangeles,1,True,False,4,0.08,dictionary,47.004397181410916,1,0.0
1774377368,frank,sugarplum,1,True,False,1,0.02,dictionary,42.303957463269825,1,0.0
1774377368,olivia,senior09,1,True,False,2,0.04,dictionary,41.3594000115385,1,0.0
1774377369,nathan,florence,1,True,False,12,0.2,dictionary,37.603517745128734,1,1.0
1774377369,eva,rosana,1,True,False,1,0.089,dictionary,28.202638308846552,1,0.0
1774377369,frank,gogogo,1,True,False,2,0.04,dictionary,28.202638308846552,1,0.0
1774377369,olivia,bologna,1,True,False,3,0.06,dictionary,32.90307802698764,1,0.0
1774377369,olivia,renata,1,True,False,4,0.08,dictionary,28.202638308846552,1,0.0
1774377369,eva,letmein123,0,True,True,0,0.069,legitimate,51.69925001442312,0,0.0
1774377372,mia,121989,1,True,False,2,0.04,dictionary,19.931568569324174,1,3.0
1774377372,frank,mustang,1,True,False,3,0.06,dictionary,32.90307802698764,1,0.0
1774377373,frank,vasile,1,True,False,4,0.08,dictionary,28.202638308846552,1,1.0
1774377373,david,bitchy1,1,True,False,5,0.1,dictionary,36.18947501009619,1,0.0
1774377373,olivia,valentino,1,True,False,5,0.1,dictionary,42.303957463269825,1,0.0
1774377373,isabel,lauren1,1,True,False,3,0.06,dictionary,36.18947501009619,1,0.0
1774377373,leo,godspeed,1,True,False,6,0.12,dictionary,37.603517745128734,1,0.0
1774377373,leo,password13,1,True,False,7,0.14,dictionary,51.69925001442312,1,0.0
1774377374,karen,monse,1,True,False,14,0.2,dictionary,23.502198590705458,1,1.0
1774377374,jack,ashley2,1,True,False,4,0.08,dictionary,36.18947501009619,1,0.0
1774377374,mia,OceanWave$456!,0,True,True,0,0.0,legitimate,91.76424392348693,0,0.0
1774377377,isabel,Quantum@Leap42,0,True,True,0,0.0,legitimate,91.76424392348693,0,3.0
1774377377,isabel,Quantum@Leap42,0,True,True,0,0.0,replay,91.76424392348693,1,0.0
1774377377,alice,kitten1,1,True,False,6,0.275,dictionary,36.18947501009619,1,0.0
1774377380,olivia,ibanez,1,True,False,6,0.12,dictionary,28.202638308846552,1,3.0
1774377383,charlie,14789632,1,True,False,2,0.04,dictionary,26.575424759098897,1,3.0
1774377385,leo,escuela,1,True,False,8,0.16,dictionary,32.90307802698764,1,2.0
1774377388,nathan,trandafir,1,True,False,13,0.2,dictionary,42.303957463269825,1,3.0
1774377391,bob,karencita,1,True,False,5,0.1,dictionary,42.303957463269825,1,3.0
1774377391,eva,chrissy1,1,True,False,1,0.089,dictionary,41.3594000115385,1,0.0
1774377391,eva,hamtaro,1,True,False,2,0.109,dictionary,32.90307802698764,1,0.0
1774377395,eva,timtim,1,True,False,3,0.129,dictionary,28.202638308846552,1,4.0
1774377395,david,jillian,1,True,False,6,0.12,dictionary,32.90307802698764,1,0.0
1774377395,olivia,ricky,1,True,False,7,0.14,dictionary,23.502198590705458,1,0.0
1774377396,charlie,adelina,1,True,False,3,0.06,dictionary,32.90307802698764,1,1.0
1774377396,mia,racecar,1,True,False,1,0.02,dictionary,32.90307802698764,1,0.0
1774377396,david,teodio,1,True,False,7,0.14,dictionary,28.202638308846552,1,0.0
1774377396,david,danita,1,True,False,8,0.16,dictionary,28.202638308846552,1,0.0
1774377396,mia,pazaway,1,True,False,2,0.04,dictionary,32.90307802698764,1,0.0
1774377396,alice,coucou,1,True,False,7,0.295,dictionary,28.202638308846552,1,0.0
1774377397,david,rastafari,1,True,False,9,0.18,dictionary,42.303957463269825,1,1.0
1774377397,eva,curious,1,True,False,4,0.149,dictionary,32.90307802698764,1,0.0
1774377397,charlie,hearts,1,True,False,4,0.08,dictionary,28.202638308846552,1,0.0
1774377397,karen,drama1,1,True,False,15,0.2,dictionary,31.019550008653873,1,0.0
1774377397,karen,coneja,1,True,False,16,0.2,dictionary,28.202638308846552,1,0.0
1774377397,bob,december,1,True,False,6,0.12,dictionary,37.603517745128734,1,0.0
1774377398,henry,isabela,1,True,False,1,0.02,dictionary,32.90307802698764,1,1.0
1774377398,henry,LOVE123,1,True,False,2,0.04,dictionary,36.18947501009619,1,0.0
1774377398,eva,letmein123,0,True,True,0,0.069,legitimate,51.69925001442312,0,0.0
1774377400,jack,Sun&Moon_2025!,0,True,True,0,0.0,legitimate,91.76424392348693,0,2.0
1774377402,mia,OceanWave$456!,0,True,True,0,0.0,legitimate,91.76424392348693,0,2.0
1774377405,leo,Phoenix_Fire!123,0,True,True,0,0.0,legitimate,104.8734216268422,0,3.0
1774377405,leo,Phoenix_Fire!123,0,True,True,0,0.0,replay,104.8734216268422,1,0.0
1774377406,nathan,boomboom,1,True,False,14,0.2,dictionary,37.603517745128734,1,1.0
1774377406,charlie,kikiki,1,True,False,5,0.1,dictionary,28.202638308846552,1,0.0
1774377406,leo,edwin,1,True,False,1,0.02,dictionary,23.502198590705458,1,0.0
1774377406,bob,gandaq,1,True,False,7,0.14,dictionary,28.202638308846552,1,0.0
1774377406,bob,jesus3,1,True,False,8,0.16,dictionary,31.019550008653873,1,0.0
1774377407,frank,class06,1,True,False,5,0.1,dictionary,36.18947501009619,1,1.0
1774377407,mia,Joshua,1,True,False,1,0.02,dictionary,34.20263830884655,1,0.0
1774377407,isabel,nicole22,1,True,False,1,0.02,dictionary,41.3594000115385,1,0.0
1774377407,olivia,love21,1,True,False,8,0.16,dictionary,31.019550008653873,1,0.0
1774377407,alice,loveis,1,True,False,8,0.315,dictionary,28.202638308846552,1,0.0
1774377408,isabel,password21,1,True,False,2,0.04,dictionary,51.69925001442312,1,1.0
1774377410,eva,robinhood,1,True,False,1,0.089,dictionary,42.303957463269825,1,2.0
1774377413,jack,happyday,1,True,False,1,0.02,dictionary,37.603517745128734,1,3.0
1774377415,grace,qaz123,1,True,False,6,0.12,dictionary,31.019550008653873,1,2.0
1774377418,isabel,jessie1,1,True,False,3,0.06,dictionary,36.18947501009619,1,3.0
1774377421,nathan,shakur,1,True,False,15,0.2,dictionary,28.202638308846552,1,3.0
1774377423,charlie,aliyah,1,True,False,6,0.12,dictionary,28.202638308846552,1,2.0
1774377426,eva,pollito,1,True,False,2,0.109,dictionary,32.90307802698764,1,3.0
1774377429,bob,chester,1,True,False,9,0.18,dictionary,32.90307802698764,1,3.0
1774377431,leo,goncalo,1,True,False,2,0.04,dictionary,32.90307802698764,1,2.0
1774377434,grace,venezuela,1,True,False,7,0.14,dictionary,42.303957463269825,1,3.0
1774377437,grace,lifetime,1,True,False,8,0.16,dictionary,37.603517745128734,1,3.0
1774377439,charlie,hiphop1,1,True,False,7,0.14,dictionary,36.18947501009619,1,2.0
1774377442,jack,lizette,1,True,False,2,0.04,dictionary,32.90307802698764,1,3.0
1774377445,isabel,JESUS1,1,True,False,4,0.08,dictionary,31.019550008653873,1,3.0
1774377447,frank,T!gerLily#2026,0,True,True,0,0.0,legitimate,91.76424392348693,0,2.0
1774377450,nathan,kelvin,1,True,False,16,0.2,dictionary,28.202638308846552,1,3.0
1774377451,isabel,fresita,1,True,False,5,0.1,dictionary,32.90307802698764,1,1.0
1774377453,leo,a12345678,1,True,False,3,0.06,dictionary,46.529325012980806,1,2.0
1774377456,david,timothy,1,True,False,10,0.2,dictionary,32.90307802698764,1,3.0
1774377459,isabel,tequiero,1,True,False,6,0.12,dictionary,37.603517745128734,1,3.0
1774377461,nathan,jay123,1,True,False,17,0.2,dictionary,31.019550008653873,1,2.0
1774377467,bob,disney1,1,True,False,10,0.2,dictionary,36.18947501009619,1,6.0
1774377467,bob,spongebob,1,True,False,11,0.2,dictionary,42.303957463269825,1,0.0
1774377467,karen,terminator,1,True,False,17,0.2,dictionary,47.004397181410916,1,0.0
1774377467,nathan,grandma,1,True,False,18,0.2,dictionary,32.90307802698764,1,0.0
1774377467,alice,ilovesteven,1,True,False,9,0.335,dictionary,51.70483689955201,1,0.0
1774377467,isabel,messiah,1,True,False,7,0.14,dictionary,32.90307802698764,1,0.0
1774377468,henry,love14,1,True,False,3,0.06,dictionary,31.019550008653873,1,1.0
1774377468,olivia,espinosa,1,True,False,9,0.18,dictionary,37.603517745128734,1,0.0
1774377468,david,benny1,1,True,False,11,0.2,dictionary,31.019550008653873,1,0.0
1774377468,olivia,archer,1,True,False,10,0.2,dictionary,28.202638308846552,1,0.0
1774377468,nathan,Galaxy@Storm99,0,True,True,0,0.0,legitimate,91.76424392348693,0,0.0
1774377470,nathan,Galaxy@Storm99,0,True,True,0,0.0,legitimate,91.76424392348693,0,2.0
1774377472,bob,Secure@456,0,True,True,0,0.0,legitimate,65.54588851677637,0,2.0
1774377475,leo,Phoenix_Fire!123,0,True,True,0,0.0,legitimate,104.8734216268422,0,3.0
1774377478,mia,cavalo,1,True,False,2,0.04,dictionary,28.202638308846552,1,3.0
1774377479,mia,aspire,1,True,False,3,0.06,dictionary,28.202638308846552,1,1.0
1774377481,henry,jimmie,1,True,False,4,0.08,dictionary,28.202638308846552,1,2.0
1774377484,karen,2good4u,1,True,False,18,0.2,dictionary,36.18947501009619,1,3.0
1774377487,leo,insane,1,True,False,1,0.02,dictionary,28.202638308846552,1,3.0
1774377489,henry,hogwarts,1,True,False,5,0.1,dictionary,37.603517745128734,1,2.0
1774377492,isabel,Quantum@Leap42,0,True,True,0,0.0,legitimate,91.76424392348693,0,3.0
1774377492,isabel,Quantum@Leap42,0,True,True,0,0.0,replay,91.76424392348693,1,0.0
1774377493,karen,IronHorse#77$,0,True,True,0,0.0,legitimate,85.2096550718093,0,1.0
1774377493,karen,IronHorse#77$,0,True,True,0,0.0,replay,85.2096550718093,1,0.0
1774377493,david,StrongPass!99,0,True,True,0,0.0,legitimate,85.2096550718093,0,0.0
1774377496,mia,OceanWave$456!,0,True,True,0,0.0,legitimate,91.76424392348693,0,3.0
1774377500,henry,BlueSky!7Clouds,0,True,True,0,0.0,legitimate,98.31883277516457,0,4.0
1774377502,eva,letmein123,0,True,True,0,0.069,legitimate,51.69925001442312,0,2.0
1774377504,nathan,Galaxy@Storm99,0,True,True,0,0.0,legitimate,91.76424392348693,0,2.0
1774377506,nathan,Galaxy@Storm99,0,True,True,0,0.0,legitimate,91.76424392348693,0,2.0
1774377506,nathan,Galaxy@Storm99,0,True,True,0,0.0,replay,91.76424392348693,1,0.0
1774377507,bob,Secure@456,0,True,True,0,0.0,legitimate,65.54588851677637,0,1.0
1774377510,grace,C0smic$Ray_88,0,True,True,0,0.0,legitimate,85.2096550718093,0,3.0
1774377512,henry,BlueSky!7Clouds,0,True,True,0,0.0,legitimate,98.31883277516457,0,2.0
1774377515,bob,froggies,1,True,False,1,0.02,dictionary,37.603517745128734,1,3.0
1774377515,henry,ciocolata,1,True,False,1,0.02,dictionary,42.303957463269825,1,0.0
1774377515,charlie,buffy1,1,True,False,8,0.16,dictionary,31.019550008653873,1,0.0
1774377515,charlie,christa,1,True,False,9,0.18,dictionary,32.90307802698764,1,0.0
1774377516,olivia,777777,1,True,False,11,0.2,dictionary,19.931568569324174,1,1.0
1774377516,david,cooler,1,True,False,1,0.02,dictionary,28.202638308846552,1,0.0
1774377516,henry,jokers,1,True,False,2,0.04,dictionary,28.202638308846552,1,0.0
1774377516,jack,jeremy,1,True,False,3,0.06,dictionary,28.202638308846552,1,0.0
1774377516,henry,barbie,1,True,False,3,0.06,dictionary,28.202638308846552,1,0.0
1774377516,mia,aubrey,1,True,False,1,0.02,dictionary,28.202638308846552,1,0.0
1774377517,mia,OceanWave$456!,0,True,True,0,0.0,legitimate,91.76424392348693,0,1.0
1774377518,david,StrongPass!99,0,True,True,0,0.0,legitimate,85.2096550718093,0,1.0
1774377519,david,StrongPass!99,0,True,True,0,0.0,replay,85.2096550718093,1,1.0
1774377519,mia,OceanWave$456!,0,True,True,0,0.0,legitimate,91.76424392348693,0,0.0
1774377522,jack,Sun&Moon_2025!,0,True,True,0,0.0,legitimate,91.76424392348693,0,3.0
1774377524,karen,prissy,1,True,False,1,0.02,dictionary,28.202638308846552,1,2.0
1774377525,eva,playa,1,True,False,1,0.089,dictionary,23.502198590705458,1,1.0
1774377528,frank,sexy17,1,True,False,1,0.02,dictionary,31.019550008653873,1,3.0
1774377530,jack,enigma,1,True,False,1,0.02,dictionary,28.202638308846552,1,2.0
1774377536,jack,quicksilver,1,True,False,2,0.04,dictionary,51.70483689955201,1,6.0
1774377539,bob,love00,1,True,False,2,0.04,dictionary,31.019550008653873,1,3.0
1774377541,eva,chicka,1,True,False,2,0.109,dictionary,28.202638308846552,1,2.0
1774377544,frank,matty,1,True,False,2,0.04,dictionary,23.502198590705458,1,3.0
1774377546,david,caitlyn,1,True,False,1,0.02,dictionary,32.90307802698764,1,2.0
1774377549,henry,clarissa,1,True,False,4,0.08,dictionary,37.603517745128734,1,3.0
1774377552,david,james,1,True,False,2,0.04,dictionary,23.502198590705458,1,3.0
1774377554,bob,Secure@456,0,True,True,0,0.0,legitimate,65.54588851677637,0,2.0
1774377557,alice,admin123,0,True,True,0,0.155,legitimate,41.3594000115385,0,3.0
1774377559,nathan,Galaxy@Storm99,0,True,True,0,0.0,legitimate,91.76424392348693,0,2.0
1774377559,nathan,Galaxy@Storm99,0,True,True,0,0.0,replay,91.76424392348693,1,0.0
1774377560,olivia,ShadowWolf!2026,0,True,True,0,0.0,legitimate,98.31883277516457,0,1.0
1774377562,nathan,Galaxy@Storm99,0,True,True,0,0.0,legitimate,91.76424392348693,0,2.0
1774377563,mia,OceanWave$456!,0,True,True,0,0.0,legitimate,91.76424392348693,0,1.0
1774377565,david,StrongPass!99,0,True,True,0,0.0,legitimate,85.2096550718093,0,2.0
1774377569,grace,C0smic$Ray_88,0,True,True,0,0.0,legitimate,85.2096550718093,0,4.0
1774377569,grace,C0smic$Ray_88,0,True,True,0,0.0,replay,85.2096550718093,1,0.0
1774377570,jack,Sun&Moon_2025!,0,True,True,0,0.0,legitimate,91.76424392348693,0,1.0
1774377570,jack,Sun&Moon_2025!,0,True,True,0,0.0,replay,91.76424392348693,1,0.0
1774377571,nathan,Galaxy@Storm99,0,True,True,0,0.0,legitimate,91.76424392348693,0,1.0
1774377573,isabel,Quantum@Leap42,0,True,True,0,0.0,legitimate,91.76424392348693,0,2.0
1774377575,olivia,indira,1,True,False,1,0.02,dictionary,28.202638308846552,1,2.0
1774377578,henry,trigun,1,True,False,5,0.1,dictionary,28.202638308846552,1,3.0
1774377580,nathan,teamojesus,1,True,False,1,0.02,dictionary,47.004397181410916,1,2.0
1774377583,eva,tiger2,1,True,False,3,0.129,dictionary,31.019550008653873,1,3.0
1774377586,leo,march24,1,True,False,2,0.04,dictionary,36.18947501009619,1,3.0
1774377588,mia,OceanWave$456!,0,True,True,0,0.0,legitimate,91.76424392348693,0,2.0
1774377591,leo,Phoenix_Fire!123,0,True,True,0,0.0,legitimate,104.8734216268422,0,3.0
1774377593,frank,T!gerLily#2026,0,True,True,0,0.0,legitimate,91.76424392348693,0,2.0
1774377593,frank,T!gerLily#2026,0,True,True,0,0.0,replay,91.76424392348693,1,0.0
1774377594,jack,Sun&Moon_2025!,0,True,True,0,0.0,legitimate,91.76424392348693,0,1.0
1774377594,jack,Sun&Moon_2025!,0,True,True,0,0.0,replay,91.76424392348693,1,0.0
1774377594,karen,milano,1,True,False,2,0.04,dictionary,28.202638308846552,1,0.0
1774377595,grace,C0smic$Ray_88,0,True,True,0,0.0,legitimate,85.2096550718093,0,1.0
1774377598,david,147852,1,True,False,1,0.02,dictionary,19.931568569324174,1,3.0
1774377598,jack,boogie,1,True,False,1,0.02,dictionary,28.202638308846552,1,0.0
1774377598,david,1314520,1,True,False,2,0.04,dictionary,23.253496664211536,1,0.0
1774377598,jack,bloom,1,True,False,2,0.04,dictionary,23.502198590705458,1,0.0
1774377599,karen,soccergirl,1,True,False,3,0.06,dictionary,47.004397181410916,1,1.0
1774377599,olivia,checkers,1,True,False,2,0.04,dictionary,37.603517745128734,1,0.0
